id,ident,name,continent,iso_country,municipality,is_ue
2220,EDDP,Leipzig/Halle Airport,EU,DE,Schkeuditz,1
2221,EDDR,Saarbrücken Airport,EU,DE,Saarbrücken,1
2222,EDDS,Stuttgart Airport,EU,DE,Stuttgart,1
2224,EDDV,Hannover Airport,EU,DE,Hannover,1
2225,EDDW,Bremen Airport,EU,DE,Bremen,1
2226,EDFE,Frankfurt-Egelsbach Airport,EU,DE,Egelsbach,1
2227,EDFH,Frankfurt-Hahn Airport,EU,DE,Frankfurt am Main (Lautzenhausen),1
2228,EDFM,Mannheim-City Airport,EU,DE,Mannheim,1
2231,EDFZ,Mainz-Finthen Airfield,EU,DE,Mainz,1
2232,EDGE,Eisenach-Kindel Airport,EU,DE,Hörselberg-Hainich,1
2233,EDGS,Siegerland Airport,EU,DE,Burbach,1
2234,EDHI,Hamburg-Finkenwerder Airport,EU,DE,Hamburg,1
2235,EDHK,Kiel-Holtenau Airport,EU,DE,Kiel,1
2236,EDHL,Lübeck Blankensee Airport,EU,DE,Lübeck,1
2237,EDJA,Memmingen Allgau Airport,EU,DE,Memmingen,1
2242,EDLI,Bielefeld Airport,EU,DE,Bielefeld,1
2243,EDLN,Mönchengladbach Airport,EU,DE,Mönchengladbach,1
2244,EDLP,Paderborn Lippstadt Airport,EU,DE,Büren,1
2246,EDLV,Weeze (Niederrhein) Airport,EU,DE,Weeze,1
2247,EDLW,Dortmund Airport,EU,DE,Dortmund,1
2248,EDMA,Augsburg Airport,EU,DE,Augsburg,1
28630,EDML,Landshut Airfield,EU,DE,Landshut,1
2252,EDMO,Oberpfaffenhofen Airport,EU,DE,Weßling,1
2256,EDNY,Bodensee Airport Friedrichshafen,EU,DE,Friedrichshafen,1
317932,EDQA,Bamberg-Breitenau Airfield,EU,DE,Bamberg,1
2261,EDQD,Bayreuth Airport,EU,DE,Bindlach,1
2263,EDQM,Hof-Plauen Airport,EU,DE,Hof,1
2270,EDSB,Karlsruhe Baden-Baden Airport,EU,DE,Rheinmünster,1
2273,EDTD,Donaueschingen-Villingen Airfield,EU,DE,Donaueschingen,1
2276,EDTL,Lahr Airport,EU,DE,Lahr/Schwarzwald,1
2277,EDTM,Mengen-Hohentengen Airfield,EU,DE,Mengen,1
2278,EDTY,Adolf Würth Airport,EU,DE,Schwäbisch Hall,1
29094,EDUZ,Zerbst Airfield,EU,DE,Straguth,1
2284,EDVE,Braunschweig-Wolfsburg Airport,EU,DE,Braunschweig,1
2285,EDVK,Kassel Airport,EU,DE,Calden,1
2296,EDXW,Westerland Sylt Airport,EU,DE,Sylt,1
2297,EEEI,Ämari Air Base,EU,EE,Keila,1
2298,EEKA,Kärdla Airport,EU,EE,Kärdla,1
2299,EEKE,Kuressaare Airport,EU,EE,Kuressaare,1
2300,EEPU,Pärnu Airport,EU,EE,Pärnu,1
2301,EETN,Lennart Meri Tallinn Airport,EU,EE,Tallinn,1
2302,EETU,Tartu Airport,EU,EE,Tartu,1
2303,EFET,Enontekio Airport,EU,FI,Enontekio,1
2305,EFHA,Halli Airport,EU,FI,Jämsä,1
2307,EFHK,Helsinki Vantaa Airport,EU,FI,Helsinki (Vantaa),1
2313,EFIT,Kitee Airport,EU,FI,Kitee,1
2314,EFIV,Ivalo Airport,EU,FI,Ivalo,1
2315,EFJO,Joensuu Airport,EU,FI,Joensuu,1
2316,EFJY,Jyväskylä Airport,EU,FI,Jyväskylän Maalaiskunta,1
2317,EFKA,Kauhava Airfield,EU,FI,Kauhava,1
2318,EFKE,Kemi-Tornio Airport,EU,FI,Kemi / Tornio,1
2319,EFKI,Kajaani Airport,EU,FI,Kajaani,1
2320,EFKJ,Kauhajoki Airfield,EU,FI,Kauhajoki,1
2321,EFKK,Kokkola-Pietarsaari Airport,EU,FI,Kokkola / Kruunupyy,1
2324,EFKS,Kuusamo Airport,EU,FI,Kuusamo,1
2325,EFKT,Kittilä International Airport,EU,FI,Kittilä,1
2326,EFKU,Kuopio Airport,EU,FI,Kuopio / Siilinjärvi,1
2329,EFLP,Lappeenranta Airport,EU,FI,Lappeenranta,1
2330,EFMA,Mariehamn Airport,EU,FI,Mariehamn,1
2332,EFMI,Mikkeli Airport,EU,FI,Mikkeli,1
2334,EFOU,Oulu Airport,EU,FI,Oulu / Oulunsalo,1
2336,EFPO,Pori Airport,EU,FI,Pori,1
334942,EFPR,Helsinki East-Redstone Aerodrome,EU,FI,Helsinki (Pyhtää),1
2341,EFRO,Rovaniemi Airport,EU,FI,Rovaniemi,1
2343,EFSA,Savonlinna Airport,EU,FI,Savonlinna,1
2345,EFSI,Seinäjoki Airport,EU,FI,Seinäjoki / Ilmajoki,1
2346,EFSO,Sodankyla Airport,EU,FI,Sodankyla,1
2347,EFTP,Tampere-Pirkkala Airport,EU,FI,Tampere / Pirkkala,1
2349,EFTU,Turku Airport,EU,FI,Turku,1
2350,EFUT,Utti Air Base,EU,FI,Utti / Valkeala,1
2351,EFVA,Vaasa Airport,EU,FI,Vaasa,1
2352,EFVR,Varkaus Airport,EU,FI,Varkaus / Joroinen,1
2353,EFYL,Ylivieska Airfield,EU,FI,Ylivieska,1
2385,EGAA,Belfast International Airport,EU,GB,Belfast,0
2386,EGAB,Enniskillen/St Angelo Airport,EU,GB,"Enniskillen, Fermanagh and Omagh",0
2387,EGAC,George Best Belfast City Airport,EU,GB,Belfast,0
2388,EGAE,City of Derry Airport,EU,GB,"Derry, Derry and Strabane",0
2389,EGBB,Birmingham Airport,EU,GB,"Birmingham, West Midlands",0
2392,EGBJ,Gloucestershire Airport,EU,GB,"Staverton, Gloucestershire",0
2393,EGBN,Nottingham City Airport,EU,GB,"Nottingham, Nottinghamshire",0
2398,EGCC,Manchester Airport,EU,GB,"Manchester, Greater Manchester",0
2403,EGDC,Royal Marines Base Chivenor,EU,GB,Chivenor,0
2406,EGDM,MoD Boscombe Down,EU,GB,"Salisbury, Wiltshire",0
2408,EGDR,RNAS Culdrose,EU,GB,Helston,0
2409,EGDX,MOD St Athan,EU,GB,"St Athan, Vale of Glamorgan",0
2410,EGDY,RNAS Yeovilton,EU,GB,"Yeovil, Somerset",0
2411,EGEC,Campbeltown Airport,EU,GB,Campbeltown,0
29126,EGED,Eday Airport,EU,GB,Eday,0
2414,EGFE,Haverfordwest Airport,EU,GB,Haverfordwest,0
2415,EGFF,Cardiff International Airport,EU,GB,Cardiff,0
2416,EGFH,Swansea Airport,EU,GB,Swansea,0
2417,EGGD,Bristol Airport,EU,GB,Bristol,0
2418,EGGP,Liverpool John Lennon Airport,EU,GB,Liverpool,0
2419,EGGW,London Luton Airport,EU,GB,"Luton, Luton",0
2421,EGHH,Bournemouth Airport,EU,GB,Bournemouth,0
2422,EGHI,Southampton Airport,EU,GB,Southampton,0
2423,EGHL,Lasham Airfield,EU,GB,"Alton, Hampshire",0
2404,EGHQ,Cornwall Airport Newquay,EU,GB,Newquay,0
2424,EGJA,Alderney Airport,EU,GG,Saint Anne,0
2425,EGJB,Guernsey Airport,EU,GG,Saint Peter Port,0
2426,EGJJ,Jersey Airport,EU,JE,St. Peter,0
2427,EGKA,Brighton City Airport,EU,GB,"Brighton, East Sussex",0
2428,EGKB,London Biggin Hill Airport,EU,GB,London,0
2429,EGKK,London Gatwick Airport,EU,GB,London,0
2430,EGLC,London City Airport,EU,GB,London,0
2431,EGLF,Farnborough Airport,EU,GB,"Farnborough, Hampshire",0
2433,EGLK,Blackbushe Airport,EU,GB,"Camberley, Surrey",0
2434,EGLL,London Heathrow Airport,EU,GB,London,0
2435,EGMC,London Southend Airport,EU,GB,"Southend-on-Sea, Essex",0
2436,EGMD,Lydd London Ashford Airport,EU,GB,"Romney Marsh, Kent",0
2439,EGNC,Carlisle Lake District Airport,EU,GB,"Carlisle, Cumbria",0
2441,EGNH,Blackpool Airport,EU,GB,Blackpool,0
2442,EGNJ,Humberside Airport,EU,GB,"Grimsby, Lincolnshire",0
2443,EGNL,Barrow Walney Island Airport,EU,GB,Barrow-in-Furness,0
2444,EGNM,Leeds Bradford Airport,EU,GB,"Leeds, West Yorkshire",0
2445,EGNO,Warton Aerodrome,EU,GB,Warton,0
2446,EGNR,Hawarden Airport,EU,GB,Broughton,0
2447,EGNS,Isle of Man Airport,EU,IM,Castletown,0
2448,EGNT,Newcastle International Airport,EU,GB,"Newcastle upon Tyne, Tyne and Wear",0
2449,EGNV,Teesside International Airport,EU,GB,"Darlington, Durham",0
2450,EGNX,East Midlands Airport,EU,GB,"Nottingham, Leicestershire",0
30991,EGOM,RAF Spadeadam,EU,GB,Spadeadam,0
2453,EGOS,RAF Shawbury,EU,GB,"Shrewsbury, Shropshire",0
2454,EGOV,Anglesey Airport,EU,GB,Angelsey,0
2456,EGPA,Kirkwall Airport,EU,GB,"Kirkwall, Orkney Islands",0
2457,EGPB,Sumburgh Airport,EU,GB,"Lerwick, Shetland",0
2458,EGPC,Wick John O'Groats Airport,EU,GB,Wick,0
2459,EGPD,Aberdeen International Airport,EU,GB,Aberdeen,0
2460,EGPE,Inverness Airport,EU,GB,Inverness,0
2461,EGPF,Glasgow Airport,EU,GB,Glasgow,0
2462,EGPH,Edinburgh Airport,EU,GB,Edinburgh,0
2463,EGPI,Islay Airport,EU,GB,"Isle of Islay, Argyll and Bute",0
2464,EGPK,Glasgow Prestwick Airport,EU,GB,"Prestwick, South Ayrshire",0
2465,EGPL,Benbecula Airport,EU,GB,Balivanich,0
2467,EGPN,Dundee Airport,EU,GB,Dundee,0
2468,EGPO,Stornoway Airport,EU,GB,"Stornoway, Western Isles",0
29173,EGPR,Barra Airport,EU,GB,Eoligarry,0
2469,EGPU,Tiree Airport,EU,GB,"Balemartine, Argyll and Bute",0
2471,EGQL,Leuchars Station Airfield,EU,GB,"Leuchars, Fife",0
2472,EGQS,RAF Lossiemouth,EU,GB,"Lossiemouth, Moray",0
2473,EGSC,Cambridge City Airport,EU,GB,"Cambridge, Cambridgeshire",0
2475,EGSH,Norwich Airport,EU,GB,"Norwich, Norfolk",0
2476,EGSS,London Stansted Airport,EU,GB,"London, Essex",0
2480,EGTC,Cranfield Airport,EU,GB,"Cranfield, Central Bedfordshire",0
2481,EGTE,Exeter International Airport,EU,GB,"Exeter, Devon",0
2483,EGTK,London Oxford Airport,EU,GB,"Kidlington, Oxfordshire",0
2486,EGUB,RAF Benson,EU,GB,"Wallingford, Oxfordshire",0
2487,EGUL,RAF Lakenheath,EU,GB,"Brandon, Suffolk",0
2488,EGUN,RAF Mildenhall,EU,GB,"Bury Saint Edmunds, Suffolk",0
2490,EGUW,Wattisham Airfield,EU,GB,"Ipswich, Suffolk",0
2492,EGVA,RAF Fairford,EU,GB,"Fairford, Gloucestershire",0
2493,EGVN,RAF Brize Norton,EU,GB,"Carterton, Oxfordshire",0
2494,EGVO,RAF Odiham,EU,GB,"Hook, Hampshire",0
2495,EGWC,RAF Cosford,EU,GB,"Cosford, Shropshire",0
2496,EGWU,RAF Northolt,EU,GB,"Northolt, Greater London",0
2497,EGXC,RAF Coningsby,EU,GB,"Lincoln, Lincolnshire",0
2499,EGXE,RAF Leeming,EU,GB,"Northallerton, North Yorkshire",0
2500,EGXG,Leeds East Airport,EU,GB,"Tadcaster, North Yorkshire",0
2501,EGXH,RAF Honington,EU,GB,"Bury Saint Edmunds, Suffolk",0
2504,EGXT,RAF Wittering,EU,GB,"Peterborough, Cambridgeshire",0
2506,EGXW,RAF Waddington,EU,GB,"Lincoln, Lincolnshire",0
2508,EGXZ,RAF Topcliffe,EU,GB,"Thirsk, North Yorkshire",0
2509,EGYD,RAF Cranwell,EU,GB,"Sleaford, Lincolnshire",0
2510,EGYE,RAF Barkston Heath,EU,GB,"Grantham, Lincolnshire",0
2511,EGYM,RAF Marham,EU,GB,"King's Lynn, Norfolk",0
2512,EGYP,Mount Pleasant Airport / RAF Mount Pleasant,SA,FK,Mount Pleasant,0
2513,EHAM,Amsterdam Airport Schiphol,EU,NL,Amsterdam,1
2514,EHBD,Kempen Airport Budel,EU,NL,Weert,1
2515,EHBK,Maastricht Aachen Airport,EU,NL,Maastricht,1
2516,EHDL,Deelen Air Base,EU,NL,Arnhem,1
2518,EHEH,Eindhoven Airport,EU,NL,Eindhoven,1
2519,EHGG,Groningen Airport Eelde,EU,NL,Groningen,1
2520,EHGR,Gilze Rijen Air Base,EU,NL,Rijen,1
2521,EHKD,De Kooy Airfield / Den Helder Naval Air Station,EU,NL,Den Helder,1
2522,EHLE,Lelystad Airport,EU,NL,Lelystad,1
2523,EHLW,Leeuwarden Air Base,EU,NL,Leeuwarden,1
2524,EHRD,Rotterdam The Hague Airport,EU,NL,Rotterdam,1
2526,EHTW,Twente Airport,EU,NL,Enschede,1
2528,EHVK,Volkel Air Base,EU,NL,Uden,1
2529,EHWO,Woensdrecht Air Base,EU,NL,Hoogerheide,1
2530,EICK,Cork International Airport,EU,IE,Cork,1
2532,EIDL,Donegal Airport,EU,IE,Donegal,1
2533,EIDW,Dublin Airport,EU,IE,Dublin,1
2534,EIKN,Ireland West Airport Knock,EU,IE,Charlestown,1
2535,EIKY,Kerry Airport,EU,IE,Farranfore,1
2536,EIME,Casement Air Base,EU,IE,Baldonnel,1
2537,EINN,Shannon Airport,EU,IE,Shannon,1
2538,EISG,Sligo Airport,EU,IE,Sligo,1
2539,EIWF,Waterford Airport,EU,IE,Waterford,1
27310,EIWT,Weston Airport,EU,IE,Leixlip,1
2540,EKAH,Aarhus Airport,EU,DK,Aarhus,1
2541,EKBI,Billund Airport,EU,DK,Billund,1
2542,EKCH,Copenhagen Kastrup Airport,EU,DK,Copenhagen,1
2543,EKEB,Esbjerg Airport,EU,DK,Esbjerg,1
2546,EKKA,Midtjyllands Airport / Air Base Karup,EU,DK,Karup,1
2548,EKMB,Lolland Falster Maribo Airport,EU,DK,Rødby,1
2549,EKOD,Odense Hans Christian Andersen Airport,EU,DK,Odense,1
2551,EKRK,Copenhagen Roskilde Airport,EU,DK,Roskilde,1
2552,EKRN,Bornholm Airport,EU,DK,Rønne,1
2553,EKSB,Sønderborg Airport,EU,DK,Sønderborg,1
2554,EKSN,Sindal Airport,EU,DK,Sindal,1
2555,EKSP,Skrydstrup Air Base,EU,DK,Vojens,1
2556,EKSV,Skive Airport,EU,DK,Skive,1
2557,EKTS,Thisted Airport,EU,DK,Thisted,1
2558,EKVD,Kolding Vamdrup Airfield,EU,DK,Kolding / Vamdrup,1
2559,EKVG,Vágar Airport,EU,FO,Vágar,0
2561,EKVJ,Stauning Vestjylland  Airport,EU,DK,Skjern,1
2562,EKYT,Aalborg Airport,EU,DK,Aalborg,1
2563,ELLX,Luxembourg-Findel International Airport,EU,LU,Luxembourg,1
2564,ENAL,Ålesund Airport,EU,NO,Ålesund,0
2565,ENAN,"Andøya Airport, Andenes",EU,NO,Andenes,0
2566,ENAT,Alta Airport,EU,NO,Alta,0
2568,ENBN,"Brønnøysund Airport, Brønnøy",EU,NO,Brønnøy,0
2569,ENBO,Bodø Airport,EU,NO,Bodø,0
2570,ENBR,"Bergen Airport, Flesland",EU,NO,Bergen,0
2571,ENBS,Båtsfjord Airport,EU,NO,Båtsfjord,0
29255,ENBV,Berlevåg Airport,EU,NO,Berlevåg,0
2572,ENCN,Kristiansand Airport,EU,NO,Kristiansand(Kjevik),0
2574,ENDU,Bardufoss Airport,EU,NO,Målselv,0
2575,ENEV,Harstad/Narvik Airport,EU,NO,Evenes,0
2577,ENFL,Florø Airport,EU,NO,Florø,0
2578,ENGM,Oslo-Gardermoen International Airport,EU,NO,Oslo (Gardermoen),0
2579,ENHD,"Haugesund Airport, Karmøy",EU,NO,Karmøy,0
28115,ENHF,Hammerfest Airport,EU,NO,Hammerfest,0
29261,ENHV,"Honningsvåg Airport, Valan",EU,NO,Honningsvåg,0
2581,ENKB,"Kristiansund Airport, Kvernberget",EU,NO,Kvernberget,0
2583,ENKR,"Kirkenes Airport, Høybuktmoen",EU,NO,Kirkenes,0
29264,ENLK,Leknes Airport,EU,NO,Leknes,0
29265,ENMH,Mehamn Airport,EU,NO,Mehamn,0
2585,ENML,"Molde Airport, Årø",EU,NO,Årø,0
2586,ENMS,"Mosjøen Airport, Kjærstad",EU,NO,Mosjøen,0
2587,ENNA,"Lakselv Airport, Banak",EU,NO,Lakselv,0
2588,ENNO,Notodden Airport,EU,NO,Notodden,0
2589,ENOL,Ørland Airport,EU,NO,Ørland,0
28114,ENOV,"Ørsta-Volda Airport, Hovden",EU,NO,Ørsta,0
29277,ENRA,"Mo i Rana Airport, Røssvoll",EU,NO,Mo i Rana,0
29278,ENRM,"Rørvik Airport, Ryum",EU,NO,Rørvik,0
2591,ENRO,Røros Airport,EU,NO,Røros,0
2592,ENRY,"Moss Airport, Rygge",EU,NO,Oslo,0
2593,ENSB,"Svalbard Airport, Longyear",EU,NO,Longyearbyen,0
29281,ENSH,"Svolvær Airport, Helle",EU,NO,Svolvær,0
29282,ENSK,"Stokmarknes Airport, Skagen",EU,NO,Hadsel,0
2594,ENSN,Skien Airport,EU,NO,Geiteryggen,0
2595,ENSO,"Stord Airport, Sørstokken",EU,NO,Leirvik,0
2596,ENSR,Sørkjosen Airport,EU,NO,Sørkjosen,0
2597,ENSS,"Vardø Airport, Svartnes",EU,NO,Vardø,0
2598,ENST,"Sandnessjøen Airport, Stokka",EU,NO,Alstahaug,0
2599,ENTC,Tromsø Airport,EU,NO,Tromsø,0
2600,ENTO,"Sandefjord Airport, Torp",EU,NO,Sandefjord(Torp),0
2601,ENVA,"Trondheim Airport, Værnes",EU,NO,Trondheim,0
29284,ENVD,Vadsø Airport,EU,NO,Vadsø,0
2602,ENZV,"Stavanger Airport, Sola",EU,NO,Stavanger,0
2604,EPBY,Ignacy Jan Paderewski Bydgoszcz Airport,EU,PL,Bydgoszcz,1
2605,EPCE,Cewice Naval Air Base,EU,PL,Siemirowice,1
2607,EPDE,Deblin Military Air Base,EU,PL,Dęblin,1
2608,EPGD,Gdańsk Lech Wałęsa Airport,EU,PL,Gdańsk,1
29975,EPIR,Inowroclaw Military Air Base,EU,PL,,1
2609,EPKK,Kraków John Paul II International Airport,EU,PL,Balice,1
2612,EPKS,Krzesiny Military Air Base,EU,PL,Poznań,1
2613,EPKT,Katowice Wojciech Korfanty International Airport,EU,PL,Katowice,1
309484,EPLB,Lublin Airport,EU,PL,Lublin,1
2615,EPLK,Łask Air Base,EU,PL,Łask,1
2616,EPLL,Łódź Władysław Reymont Airport,EU,PL,Łódź,1
31015,EPLY,Leźnica Wielka Air Base,EU,PL,Leźnica Wielka,1
2618,EPMB,Malbork Królewo Air Base,EU,PL,Królewo,1
2619,EPMI,Miroslawiec Military Air Base,EU,PL,Mirosławiec,1
2621,EPMM,Minsk Mazowiecki Military Air Base,EU,PL,,1
2622,EPMO,Warsaw Modlin Airport,EU,PL,Nowy Dwór Mazowiecki,1
2625,EPPO,Poznań-Ławica Airport,EU,PL,Poznań,1
2627,EPPW,Powidz Military Air Base,EU,PL,Powidz,1
2628,EPRA,Warsaw Radom Airport,EU,PL,Radom,1
2629,EPRZ,Rzeszów-Jasionka Airport,EU,PL,Jasionka,1
2630,EPSC,Solidarity Szczecin–Goleniów Airport,EU,PL,Szczecin(Glewice),1
2633,EPSN,Swidwin Military Air Base,EU,PL,,1
2635,EPSY,Olsztyn-Mazury Airport,EU,PL,Szymany,1
31016,EPTM,Tomaszów Mazowiecki Military Air Base,EU,PL,Nowy Glinnik,1
2637,EPWA,Warsaw Chopin Airport,EU,PL,Warsaw,1
2638,EPWR,Copernicus Wrocław Airport,EU,PL,Wrocław,1
2639,EPZG,Zielona Góra-Babimost Airport,EU,PL,Nowe Kramsko,1
2643,ESCF,Malmen Air Base,EU,SE,Linköping,1
2646,ESDF,Ronneby Airport,EU,SE,Ronneby,1
2647,ESFR,Råda Air Base,EU,SE,Råda,1
2648,ESGG,Göteborg Landvetter Airport,EU,SE,Göteborg,1
2649,ESGJ,Jönköping Airport,EU,SE,Jönköping,1
2652,ESGP,Säve Airport,EU,SE,Göteborg,1
2653,ESGR,Skövde Airport,EU,SE,Skövde,1
2654,ESGT,Trollhättan-Vänersborg Airport,EU,SE,Trollhättan,1
2656,ESIB,Såtenäs Air Base,EU,SE,Såtenäs,1
2658,ESKK,Karlskoga Airport,EU,SE,Karlskoga,1
2659,ESKM,Mora Airport,EU,SE,Mora,1
2660,ESKN,Stockholm Skavsta Airport,EU,SE,Nyköping,1
316498,ESKS,Scandinavian Mountains Airport,EU,SE,Malung-Sälen,1
2664,ESMK,Kristianstad Airport,EU,SE,Kristianstad,1
2668,ESMQ,Kalmar Airport,EU,SE,Kalmar,1
2669,ESMS,Malmö Sturup Airport,EU,SE,Malmö,1
2670,ESMT,Halmstad Airport,EU,SE,Halmstad,1
2672,ESMX,Växjö Kronoberg Airport,EU,SE,Växjö,1
2676,ESNG,Gällivare Airport,EU,SE,Gällivare,1
2679,ESNK,Kramfors-Sollefteå Höga Kusten Airport,EU,SE,Nyland,1
2680,ESNL,Lycksele Airport,EU,SE,Lycksele,1
2682,ESNN,Sundsvall-Härnösand Airport,EU,SE,Sundsvall/ Härnösand,1
2683,ESNO,Örnsköldsvik Airport,EU,SE,Örnsköldsvik,1
2685,ESNQ,Kiruna Airport,EU,SE,Kiruna,1
2687,ESNS,Skellefteå Airport,EU,SE,Skellefteå,1
2689,ESNU,Umeå Airport,EU,SE,Umeå,1
2690,ESNV,Vilhelmina South Lapland Airport,EU,SE,Vilhelmina,1
2691,ESNX,Arvidsjaur Airport,EU,SE,Arvidsjaur,1
2692,ESNY,Söderhamn Airport,EU,SE,Söderhamn,1
29358,ESNZ,Åre Östersund Airport,EU,SE,Östersund,1
2693,ESOE,Örebro Airport,EU,SE,Örebro,1
2695,ESOK,Karlstad Airport,EU,SE,Karlstad,1
2696,ESOW,Stockholm Västerås Airport,EU,SE,Stockholm / Västerås,1
2697,ESPA,Luleå Airport,EU,SE,Luleå,1
2701,ESSA,Stockholm-Arlanda Airport,EU,SE,Stockholm,1
2702,ESSB,Stockholm-Bromma Airport,EU,SE,Stockholm,1
2703,ESSD,Dala Airport,EU,SE,Borlange,1
2705,ESSK,Gävle Sandviken Airport,EU,SE,Gävle / Sandviken,1
2706,ESSL,Linköping City Airport,EU,SE,Linköping,1
2707,ESSP,Norrköping Airport,EU,SE,Norrköping,1
2708,ESST,Torsby Airport,EU,SE,Torsby,1
2709,ESSU,Eskilstuna Airport,EU,SE,Eskilstuna,1
2710,ESSV,Visby Airport,EU,SE,Visby,1
2711,ESTA,Ängelholm-Helsingborg Airport,EU,SE,Ängelholm,1
2712,ESTL,Ljungbyhed Airfield,EU,SE,Ljungbyhed,1
2713,ESUD,Storuman Airport,EU,SE,Storuman,1
2717,ETAD,Spangdahlem Air Base,EU,DE,Trier,1
2718,ETAR,Ramstein Air Base,EU,DE,Ramstein-Miesenbach,1
2721,ETHB,Bückeburg Air Base,EU,DE,Bückeburg,1
2722,ETHC,Celle Army Airfield,EU,DE,Celle,1
2724,ETHF,Fritzlar Army Airfield,EU,DE,Fritzlar,1
2725,ETHL,Laupheim Air Base,EU,DE,Laupheim,1
2727,ETHN,Niederstetten Army Air Base,EU,DE,Niederstetten,1
2729,ETHS,Faßberg Air Base,EU,DE,Faßberg,1
2730,ETIC,Grafenwöhr Army Air Field,EU,DE,Grafenwöhr,1
2732,ETIH,Hohenfels Army Airfield,EU,DE,Hohenfels,1
2734,ETMN,Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,EU,DE,Wurster Nordseeküste,1
2735,ETND,Diepholz Air Base,EU,DE,Diepholz,1
2736,ETNG,Geilenkirchen Air Base,EU,DE,Geilenkirchen,1
2737,ETNH,Hohn Air Base,EU,DE,Hohn,1
2739,ETNL,Rostock-Laage Airport,EU,DE,Laage,1
2740,ETNN,Nörvenich Air Base,EU,DE,Nörvenich,1
2741,ETNS,Schleswig Air Base,EU,DE,Jagel,1
2742,ETNT,Wittmundhafen Air Base,EU,DE,Wittmund,1
2744,ETNW,Wunstorf Air Base,EU,DE,,1
2747,ETOU,Wiesbaden Army Airfield,EU,DE,Wiesbaden,1
2749,ETSB,Büchel Air Base,EU,DE,Alflen,1
2752,ETSH,Holzdorf Air Base,EU,DE,Holzdorf,1
2753,ETSI,Ingolstadt Manching Airport,EU,DE,Manching,1
2754,ETSL,Lechfeld Air Base,EU,DE,Graben,1
2755,ETSN,Neuburg Air Base,EU,DE,Neuburg an der Donau,1
31029,EVKA,Jēkabpils Air Base,EU,LV,Jēkabpils,1
2757,EVLA,Liepāja International Airport,EU,LV,Liepāja,1
2758,EVRA,Riga International Airport,EU,LV,Riga,1
31031,EVTA,Jūrmala Airport,EU,LV,Tukums,1
2760,EYKA,Kaunas International Airport,EU,LT,Kaunas,1
30020,EYKD,Kėdainiai Air Base,EU,LT,Kėdainiai,1
2762,EYPA,Palanga International Airport,EU,LT,Palanga,1
2763,EYPP,Panevėžys Air Base,EU,LT,Panevėžys,1
2764,EYSA,Šiauliai International Airport,EU,LT,Šiauliai,1
2765,EYSB,Barysiai Airfield,EU,LT,Šiauliai,1
2766,EYVI,Vilnius International Airport,EU,LT,Vilnius,1
2767,FAAB,Alexander Bay Airport,AF,ZA,Alexander Bay,0
2768,FAAG,Aggeneys Airport,AF,ZA,Aggeneys,0
2771,FABE,Bisho Airport,AF,ZA,Bisho,0
2772,FABL,Bram Fischer International Airport,AF,ZA,Bloemfontein,0
46533,FABR,Barberton Airport,AF,ZA,Umjindi (Barberton),0
2775,FACT,Cape Town International Airport,AF,ZA,Cape Town,0
2779,FAEL,King Phalo Airport,AF,ZA,East London,0
2780,FAEO,Ermelo Airport,AF,ZA,Ermelo,0
2781,FAFB,Ficksburg Sentraoes Airport,AF,ZA,Ficksburg,0
2782,FAGC,Grand Central Airport,AF,ZA,Midrand,0
2783,FAGG,George Airport,AF,ZA,George,0
2784,FAGM,Rand Airport,AF,ZA,Johannesburg,0
2789,FAHR,Harrismith Airport,AF,ZA,Harrismith,0
29953,FAHT,Eastgate Airport / Air Force Base Hoedspruit,AF,ZA,Hoedspruit,0
2793,FAKD,P C Pelser Airport,AF,ZA,Klerksdorp,0
2794,FAKM,Kimberley Airport,AF,ZA,Kimberley,0
2795,FAKN,Kruger Mpumalanga International Airport,AF,ZA,Mbombela,0
2798,FAKU,Johan Pienaar Airport,AF,ZA,Kuruman,0
2799,FAKZ,Kleinsee Airport,AF,ZA,Kleinsee,0
2800,FALA,Lanseria International Airport,AF,ZA,Johannesburg,0
2801,FALC,Lime Acres Finsch Mine Airport,AF,ZA,Lime Acres,0
300795,FALE,King Shaka International Airport,AF,ZA,Durban,0
2805,FALW,Langebaanweg Airport,AF,ZA,Langebaanweg,0
2806,FALY,Ladysmith Airport,AF,ZA,Ladysmith,0
2808,FAMD,Malamala Airport,AF,ZA,Malamala,0
2809,FAMG,Margate Airport,AF,ZA,Margate,0
2812,FAMM,Mmabatho International Airport,AF,ZA,Mafeking,0
2814,FAMS,Morningside Farm Airport,AF,ZA,Silveroaks,0
2815,FAMU,Mkuze Airport,AF,ZA,Mkuze,0
2816,FANC,Newcastle Airport,AF,ZA,Newcastle,0
2819,FAOH,Oudtshoorn Airport,AF,ZA,Oudtshoorn,0
31055,FAOR,O.R. Tambo International Airport,AF,ZA,Johannesburg,0
2820,FAPE,Chief Dawid Stuurman International Airport,AF,ZA,Gqeberha (Port Elizabeth),0
2821,FAPG,Plettenberg Bay Airport,AF,ZA,Plettenberg Bay,0
2822,FAPH,Hendrik Van Eck Airport,AF,ZA,Phalaborwa,0
2823,FAPI,Pietersburg Municipal Airport,AF,ZA,Polokwane,0
2824,FAPJ,Port St Johns Airport,AF,ZA,Port St Johns,0
2825,FAPM,Pietermaritzburg Airport,AF,ZA,Pietermaritzburg,0
